,0
132924,stuff
132925,capital
132926,retention
132927,might
132928,lent
132929,one
132930,units
132931,money
132932,low
132933,rate
132934,repriced
132935,market
132936,rate
132937,today
132938,therefore
132939,benefit
132940,little
132941,bit
132942,pressure
132943,talk
132944,retail
132945,effect
132946,seeing
132947,loan
132948,rates
132949,really
132950,well
132951,think
132952,seen
132953,hot
132954,competition
132955,chicago
132956,expect
132957,new
132958,parts
132959,world
132960,think
132961,expect
132962,texas
132963,parts
132964,world
132965,kind
132966,competition
132967,like
132968,arizona
132969,think
132970,competitions
132971,affecting
132972,think
132973,slightly
132974,margin
132975,compression
132976,get
132977,benefit
132978,invested
132979,lot
132980,money
132981,higher
132982,rates
132983,higher
132984,rates
132985,investments
132986,run
132987,ca
132988,reinvest
132989,higher
132990,think
132991,squeeze
132992,came
132993,long
132994,talk
132995,would
132996,happen
132997,short
132998,rates
132999,went
133000,question
133001,would
133002,happen
133003,long
133004,rates
133005,go
133006,little
133007,bit
133008,margin
133009,squeeze
133010,coming
133011,sale
133012,brown
133013,gave
133014,margin
133015,kind
133016,target
133017,next
133018,year
133019,included
133020,already
133021,adjusted
133022,honestly
133023,know
133024,quarter
133025,asking
133026,yes
133027,think
133028,andrew
133029,one
133030,things
133031,really
133032,important
133033,understand
133034,think
133035,reasonable
133036,returns
133037,business
133038,would
133039,say
133040,reasonable
133041,return
133042,business
133043,see
133044,going
133045,think
133046,reducing
133047,volatility
133048,necessarily
133049,means
133050,reducing
133051,income
133052,number
133053,company
133054,put
133055,together
133056,fabulous
133057,global
133058,platform
133059,years
133060,around
133061,world
133062,asia
133063,europe
133064,united
133065,states
133066,full
133067,product
133068,sets
133069,fabulous
133070,products
133071,great
133072,innovation
133073,lot
133074,trading
133075,areas
133076,realizing
133077,promise
133078,going
133079,get
133080,us
133081,numbers
133082,becoming
133083,well
133084,putting
133085,little
133086,bit
133087,money
133088,also
133089,saving
133090,lot
133091,money
133092,call
133093,tooth
133094,want
133095,pay
133096,better
133097,people
133098,money
133099,efficient
133100,company
133101,one
133102,help
133103,pay
133104,hopefully
133105,attract
133106,good
133107,people
133108,reduce
133109,bureaucracy
133110,costs
133111,matter
133112,bankers
133113,traders
133114,salespeople
133115,becoming
133116,efficient
133117,investment
133118,bank
133119,think
133120,mature
133121,acknowledge
133122,investment
133123,banking
133124,business
133125,going
133126,volatile
133127,business
133128,kind
133129,war
133130,buffer
133131,earn
133132,average
133133,return
133134,albeit
133135,lumpy
133136,better
133137,steady
133138,believe
133139,platform
133140,deliver
133141,superior
133142,return
133143,work
133144,hard
133145,deliver
133146,credit
133147,cycle
133148,trading
133149,cycles
133150,market
133151,cycles
133152,cycles
133153,think
133154,company
133155,positioned
133156,superior
133157,economic
133158,return
133159,believe
133160,quarter
133161,quarter
133162,almost
133163,reduction
133164,marketing
133165,look
133166,sequential
133167,quarter
133168,marketing
133169,fourth
133170,quarter
133171,think
133172,pretty
133173,second
133174,thing
133175,finished
133176,conversions
133177,card
133178,drop
133179,expenses
133180,forgot
133181,number
133182,fairly
133183,significant
133184,obviously
133185,ongoing
133186,every
133187,quarter
133188,thank
133189,much
133190,everybody
133191,joining
133192,look
133193,forward
133194,seeing
133195,investor
133196,care
133197,thank
133198,thank
133199,morning
133200,going
133201,take
133202,earnings
133203,presentation
133204,available
133205,website
133206,please
133207,refer
133208,disclaimer
133209,regarding
133210,statements
133211,back
133212,turning
133213,page
133214,carried
133215,strong
133216,momentum
133217,second
133218,quarter
133219,net
133220,income
133221,billion
133222,eps
133223,share
133224,revenue
133225,billion
133226,flat
133227,versus
133228,seasonally
133229,strong
133230,first
133231,quarter
133232,return
133233,tangible
133234,common
133235,equity
133236,see
133237,page
133238,highlighted
133239,several
133240,significant
133241,items
133242,front
133243,million
133244,reserve
133245,release
133246,quarter
133247,saw
133248,net
133249,less
133250,year
133251,million
133252,reserve
133253,release
133254,card
133255,remaining
133256,historically
133257,low
133258,million
133259,expenses
133260,additional
133261,litigation
133262,reserves
133263,addition
133264,results
133265,quarter
133266,included
133267,million
133268,dva
133269,gain
133270,corporate
133271,investment
133272,four
133273,items
133274,number
133275,smaller
133276,items
133277,positive
133278,negative
133279,quarter
133280,offset
133281,many
133282,call
133283,go
133284,want
133285,transparent
133286,count
133287,items
133288,like
133289,reserve
133290,releases
133291,items
133292,think
133293,adjust
133294,items
133295,big
133296,small
133297,return
133298,tangible
133299,common
133300,equity
133301,would
133302,reflecting
133303,strong
133304,underlying
133305,core
133306,quarter
133307,couple
133308,important
133309,themes
133310,markets
133311,environment
133312,june
133313,well
133314,several
133315,capital
133316,quick
133317,note
133318,long
133319,term
133320,rates
133321,higher
133322,levels
133323,volatility
133324,june
133325,impact
133326,quarter
133327,well
133328,terms
133329,mortgage
133330,outlook
133331,market
133332,businesses
133333,held
133334,well
133335,june
133336,asset
133337,management
133338,platform
133339,outperformed
133340,importantly
133341,remember
133342,given
133343,firm
133344,positioning
133345,rising
133346,rates
133347,drive
133348,significant
133349,benefits
133350,higher
133351,nii
133352,near
133353,term
133354,higher
133355,long
133356,term
133357,rates
133358,wider
133359,spreads
133360,drove
133361,significant
133362,reduction
133363,unrealized
133364,gains
133365,securities
133366,portfolio
133367,reduction
133368,aoci
133369,impact
133370,basel
133371,iii
133372,capital
133373,impact
133374,able
133375,add
133376,capital
133377,improve
133378,capital
133379,ratios
133380,began
133381,realize
133382,model
133383,benefits
133384,previously
133385,guided
133386,finally
133387,higher
133388,rates
133389,significant
133390,impact
133391,mortgage
133392,refi
133393,volumes
133394,margins
133395,second
133396,half
133397,capital
133398,added
133399,new
133400,page
133401,debt
133402,leverage
133403,cover
133404,moment
133405,headline
133406,capital
133407,number
133408,basel
133409,iii
133410,tier
133411,common
133412,ratio
133413,including
133414,impact
133415,final
133416,basel
133417,iii
133418,capital
133419,rules
133420,approved
133421,month
133422,general
133423,approvals
133424,similar
133425,nprs
133426,sense
133427,broadly
133428,line
133429,expectations
133430,including
133431,confirmation
133432,exception
133433,estimated
133434,impact
133435,ratio
133436,modest
133437,page
133438,let
133439,take
133440,ended
133441,quarter
133442,basel
133443,iii
133444,tier
133445,common
133446,billion
133447,prior
133448,put
133449,basel
133450,iii
133451,capital
133452,walk
133453,page
133454,blue
133455,call
133456,box
133457,steps
133458,component
133459,change
133460,basel
133461,iii
133462,tier
133463,common
133464,ratio
133465,impact
133466,final
133467,us
133468,rules
133469,increased
133470,even
133471,basis
133472,points
133473,impact
133474,change
133475,impact
133476,offset
133477,billion
133478,reduction
133479,risk
133480,assets
133481,reflecting
133482,impact
133483,portfolio
133484,well
133485,lower
133486,levels
133487,adding
133488,benefit
133489,final
133490,rules
133491,principally
133492,related
133493,changes
133494,msr
133495,rules
133496,securitization
133497,benefits
133498,ratio
133499,quarter
133500,end
133501,estimated
133502,know
133503,although
133504,reflect
133505,best
133506,understanding
133507,rules
133508,ratio
133509,pull
133510,forward
133511,impact
133512,passive
133513,model
133514,enhancements
133515,saw
133516,deliver
133517,approximately
133518,additional
133519,basis
133520,points
133521,benefits
133522,end
133523,remain
133524,committed
133525,reaching
133526,basel
133527,iii
133528,tier
133529,common
133530,ratio
